"gene_id","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name","ko","ko_name","ko_des"
"g_11709",1,0,"Q8FX16.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",1454.681112,1622.581039,1423.400992,209.88809,277.487337,359.045685,132.479494,119.154342,70.755547,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_13665",0,1,"P98008.2","RecName: Full=Nitric oxide reductase subunit B; AltName: Full=NOR large subunit; AltName: Full=Nitric oxide reductase cytochrome b subunit",5.665777,2.3611,2.233354,0.287303,0.207113,0.534899,0.048377,0.057728,0.147414,"Nitrogen metabolism","K04561","norB","nitric oxide reductase subunit B"
"g_13839",0,0,"P9WJQ2.1","RecName: Full=Nitrate reductase alpha subunit >P9WJQ3.1 RecName: Full=Nitrate reductase alpha subunit",467.412168,802.102308,1080.549925,4.929752,7.685956,16.53897,8.773509,4.508438,3.786383,"Nitrogen metabolism","K00370","narG, narZ, nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit"
"g_13890",0,0,"P96218.3","RecName: Full=Glutamate synthase",246.139092,351.844174,423.214774,1.040248,2.032209,4.177396,2.792249,1.869511,2.059281,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_14192",0,0,"Q9C102.1","RecName: Full=Putative glutamate synthase",44.167322,9.250803,5.292714,0.013989,0.032034,0.103499,0.122132,0.063883,0.060151,"Nitrogen metabolism","K00264","GLT1","glutamate synthase (NADH)"
"g_14291",0,1,"P22152.2","RecName: Full=Nitrate transporter; AltName: Full=Nitrate permease",5.445742,2.554179,1.647229,0,0,0.037315,0,0,0,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter"
"g_14688",0,1,NA,NA,169.126903,412.432064,538.265248,0.809813,0.941175,3.065287,1.958227,1.274101,0.841522,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)"
"g_14699",0,0,"P55037.1","RecName: Full=Ferredoxin-dependent glutamate synthase 1; AltName: Full=Fd-GOGAT",10.336548,7.539476,2.349826,47.974775,71.705858,27.653438,66.567912,196.891576,181.530495,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_14853",1,0,"Q01710.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",3.305994,5.430584,3.218983,0.452403,0.319444,0.476429,0.344875,0.10418,0.149213,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_15194",0,0,"Q9JTB8.1","RecName: Full=Copper-containing nitrite reductase; Flags: Precursor",4.567265,2.976143,3.769613,0.113299,0.747474,0.064592,0,0.439151,0.14111,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)"
"g_15280",0,0,"Q12680.2","RecName: Full=Glutamate synthase",9.989578,5.081118,3.535894,0.159307,0.172323,0.063174,0.027649,0.104763,0.093706,"Nitrogen metabolism","K00264","GLT1","glutamate synthase (NADH)"
"g_15372",0,0,"E1V8I1.1","RecName: Full=Glutamate synthase",18.424611,7.103485,7.370361,24.611578,22.019833,12.390791,22.893392,11.677151,14.420294,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_15482",0,1,"P22248.1","RecName: Full=Glutamine synthetase; Short=GS; AltName: Full=Glutamate--ammonia ligase; AltName: Full=Glutamine synthetase I beta; Short=GSI beta",11.293026,8.31823,8.833894,23.909422,15.667823,12.664655,11.635273,15.905433,7.817627,"Nitrogen metabolism","K01915","glnA, GLUL","glutamine synthetase"
"g_16341",0,0,"P19573.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",1.755496,2.516465,3.218901,0.538758,0.278987,0.39583,0.727389,0.651961,0.436145,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_16590",0,0,"P0C7B6.1","RecName: Full=Type-1 glutamine synthetase 2; Short=Type-1 GS 2; AltName: Full=Type-1 glutamate--ammonia ligase 2",10.828947,2.963087,1.57503,0.062878,0,0.02379,0.028193,0,0.05631,"Nitrogen metabolism","K01915","glnA, GLUL","glutamine synthetase"
"g_17207",0,0,"P42433.2","RecName: Full=Assimilatory nitrate reductase electron transfer subunit",1.725905,2.202552,2.01671,0.463312,0.81667,0.35894,0.803682,0.63584,0.578397,"Nitrogen metabolism","K00362","nirB","nitrite reductase (NADH) large subunit"
"g_17558",0,1,NA,NA,44.299277,65.164408,46.738043,8.239898,10.721204,5.846719,22.063286,20.704985,41.014535,"Nitrogen metabolism","K10946","pmoC-amoC","methane/ammonia monooxygenase subunit C"
"g_17591",1,1,"O52538.1","RecName: Full=Carbonic anhydrase; AltName: Full=Carbonate dehydratase; Flags: Precursor",2.095639,2.914423,3.729127,0.119807,0,0.137052,0.196545,0.343553,0.19661,"Nitrogen metabolism","K01674","cah","carbonic anhydrase"
"g_18173",0,0,"Q06458.1","RecName: Full=Nitrite reductase",3.476047,4.470324,0.937315,0.342724,0.139936,0,0,0,0,"Nitrogen metabolism","K00362","nirB","nitrite reductase (NADH) large subunit"
"g_18203",0,0,"P19318.2","RecName: Full=Respiratory nitrate reductase 2 beta chain",2.4547,3.605713,6.340323,0.751292,0.683011,0.852569,0.919915,2.069502,0.605993,"Nitrogen metabolism","K00371","narH, narY, nxrB","nitrate reductase / nitrite oxidoreductase, beta subunit"
"g_18888",0,0,"P00365.4","RecName: Full=NAD-specific glutamate dehydrogenase; Short=NAD-GDH",107.596743,41.19258,23.845593,3.405526,2.67697,7.589471,4.468103,4.143238,3.691411,"Nitrogen metabolism","K15371","GDH2","glutamate dehydrogenase"
"g_18966",0,0,"Q46ZL2.1","RecName: Full=3-hydroxylaminophenol mutase; Short=3HAP mutase; AltName: Full=3-(hydroxyamino)phenol mutase",28.812081,30.19176,33.800899,895.108504,940.925159,706.559608,845.440915,801.467132,886.074208,"Nitrogen metabolism","K01915","glnA, GLUL","glutamine synthetase"
"g_19066",0,1,"Q9RA46.2","RecName: Full=Probable nitrate/nitrite antiporter NarK1",0.419002,0.584383,0.241535,23.990741,583.200448,90.10109,15.469467,26.924066,48.422238,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter"
"g_19234",0,0,"P9WN18.1","RecName: Full=Glutamate synthase",3.063049,3.289881,2.893432,0.860435,0.285891,0.213205,0.509151,0.144022,0.086375,"Nitrogen metabolism","K00266","gltD","glutamate synthase (NADPH) small chain"
"g_20390",0,0,"P46033.1","RecName: Full=Glutamine synthetase; Short=GS; AltName: Full=Glutamate--ammonia ligase; AltName: Full=Glutamine synthetase I beta; Short=GSI beta",2.48392,4.027175,2.457687,0.46729,0.056976,0.574427,0.462864,0.392275,0.325434,"Nitrogen metabolism","K01915","glnA, GLUL","glutamine synthetase"
"g_20658",0,1,"Q51705.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",11.907175,35.483709,20.880726,1.052322,2.514149,2.007869,1.522688,0.777887,1.056159,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_20967",0,1,"Q8FX16.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",2.530014,5.4391,3.534716,0.363085,0.59148,0.23165,0.244734,0.430114,0.407784,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_21327",0,0,"Q05755.1","RecName: Full=Glutamate synthase",1.443481,5.060758,2.597435,0.09788,0.102461,0.2456,0.197611,0.371199,0.149499,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_21495",1,0,"P24474.1","RecName: Full=Nitrite reductase; AltName: Full=Cytochrome cd1; AltName: Full=Cytochrome oxidase; AltName: Full=Hydroxylamine reductase; Flags: Precursor",10.446878,18.252201,15.890886,2.202594,2.508684,2.3402,1.623394,1.446313,1.542222,"Nitrogen metabolism","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase"
"g_21705",0,0,"Q9F0W4.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",7.376253,9.135813,11.438528,1.479233,1.239735,0.93116,0.917744,2.717415,1.244618,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_22454",0,0,"E1V8I1.1","RecName: Full=Glutamate synthase",5.517677,2.384519,2.733939,10.76449,9.152307,2.847659,7.886972,4.79602,7.296725,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_22614",0,0,"P39459.2","RecName: Full=Nitrate transport protein NasD",1.647596,3.689144,1.490432,0.281272,0.096711,0.43541,0.885757,1.043653,0.775342,"Nitrogen metabolism","K15578","nrtC, nasD","nitrate/nitrite transport system ATP-binding protein"
"g_23011",0,1,"P98008.2","RecName: Full=Nitric oxide reductase subunit B; AltName: Full=NOR large subunit; AltName: Full=Nitric oxide reductase cytochrome b subunit",2.401542,3.973183,2.993831,0.33786,0.298051,0.150068,0.213336,0.118741,0.217394,"Nitrogen metabolism","K04561","norB","nitric oxide reductase subunit B"
"g_23109",0,0,"Q5AJ71.1","RecName: Full=Carbonic anhydrase; AltName: Full=Carbonate dehydratase; AltName: Full=Non-classical export protein 103",78.58629,125.272925,150.796966,0.720633,0.553972,1.459606,0.298808,0.280592,0.489571,"Nitrogen metabolism","K01673","cynT, can","carbonic anhydrase"
"g_23362",0,0,"P09152.4","RecName: Full=Respiratory nitrate reductase 1 alpha chain; AltName: Full=Nitrate reductase A subunit alpha; AltName: Full=Quinol-nitrate oxidoreductase subunit alpha",13.283734,17.934255,19.591758,0.586535,0.972591,0.411849,0.310337,0.782674,0.384267,"Nitrogen metabolism","K00370","narG, narZ, nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit"
"g_23676",0,0,"Q54KB7.1","RecName: Full=Glutamate dehydrogenase, mitochondrial; Short=GDH; Flags: Precursor",89.663494,48.920943,56.712621,1.702078,0.90552,0.531405,23.945799,28.209047,1.848722,"Nitrogen metabolism","K00261","GLUD1_2, gdhA","glutamate dehydrogenase (NAD(P)+)"
"g_23782",0,0,"Q05756.3","RecName: Full=Glutamate synthase",2.898213,8.43848,4.870039,0.341345,0.421911,0.14582,0.268415,0.142481,0.397505,"Nitrogen metabolism","K00266","gltD","glutamate synthase (NADPH) small chain"
"g_24201",1,0,"Q9JYE1.1","RecName: Full=Copper-containing nitrite reductase; Flags: Precursor",3.138687,4.445309,3.794884,0.233329,0.148129,0,0,0.252984,0,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)"
"g_24480",0,0,"Q9URS1.1","RecName: Full=NADP-specific glutamate dehydrogenase; Short=NADP-GDH; AltName: Full=NADP-dependent glutamate dehydrogenase",298.7171,109.5771,80.344765,0.428827,1.176112,1.610802,0.721502,0.943915,0.275744,"Nitrogen metabolism","K00262","E1.4.1.4, gdhA","glutamate dehydrogenase (NADP+)"
"g_24910",0,1,NA,NA,0.817576,4.436946,5.084358,0.725473,0.444385,0.650713,0.869,1.685364,0.221954,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)"
"g_25017",0,0,"P13982.1","RecName: Full=Carbamate kinase",9.122087,8.270084,7.705789,0.338246,0.407244,0.372768,0.142338,0.424625,0.080018,"Nitrogen metabolism","K00926","arcC","carbamate kinase"
"g_25337",0,1,"P54386.1","RecName: Full=NADP-specific glutamate dehydrogenase; Short=NADP-GDH",6.558963,11.342038,7.935073,0.086569,0.448781,0.089006,0.032821,0.060346,0,"Nitrogen metabolism","K00262","E1.4.1.4, gdhA","glutamate dehydrogenase (NADP+)"
"g_25875",0,1,"P98008.2","RecName: Full=Nitric oxide reductase subunit B; AltName: Full=NOR large subunit; AltName: Full=Nitric oxide reductase cytochrome b subunit",41.002226,28.070851,34.861625,0,1.961362,0.39792,0.045131,0.125118,0.113236,"Nitrogen metabolism","K04561","norB","nitric oxide reductase subunit B"
"g_26435",0,1,"Q9RA45.2","RecName: Full=Probable nitrate/nitrite antiporter NarK2",2.152073,2.28333,2.789933,0.210995,0.287856,0.31179,0.320413,0.324721,0.581818,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter"
"g_26855",0,1,"Q53239.2","RecName: Full=Copper-containing nitrite reductase; AltName: Full=Cu-NIR; Flags: Precursor",16.86523,32.974251,31.125316,0.969393,1.277291,6.206042,1.661069,0.744559,0.54273,"Nitrogen metabolism","K00368","nirK","nitrite reductase (NO-forming)"
"g_27029",0,0,"P39812.3","RecName: Full=Glutamate synthase",29.418044,25.248883,19.100733,0.395511,0.32656,1.0625,0.944539,0.479738,0.258973,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_27336",0,0,"Q12680.2","RecName: Full=Glutamate synthase",5.053013,3.145729,2.760416,0.011114,0.079378,0.071543,0.030596,0,0.09406,"Nitrogen metabolism","K00264","GLT1","glutamate synthase (NADH)"
"g_27481",0,0,"Q8YBC6.3","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",4.484363,6.038002,5.545081,0.513217,0.579648,0.699165,0.184413,0.30382,0.08402,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_27482",0,0,"E1V4J5.1","RecName: Full=NAD-specific glutamate dehydrogenase; Short=NAD-GDH; AltName: Full=NAD(+)-dependent glutamate dehydrogenase",1.99801,2.513208,3.70599,0,0.198068,0.584642,0.486522,1.078734,0.59335,"Nitrogen metabolism","K15371","GDH2","glutamate dehydrogenase"
"g_28455",0,1,"A4XWM0.1","RecName: Full=Periplasmic nitrate reductase; Flags: Precursor",2.767411,4.565368,4.971807,1.104588,0.872733,0.948207,0.966488,1.700204,0.99468,"Nitrogen metabolism","K02567","napA","nitrate reductase (cytochrome)"
"g_28932",0,0,"O94255.2","RecName: Full=Carbonic anhydrase; AltName: Full=Carbonate dehydratase",104.206833,32.279921,24.487251,0.272854,0,0.313896,0.632701,0.780883,0.538871,"Nitrogen metabolism","K01673","cynT, can","carbonic anhydrase"
"g_29748",0,0,"P24474.1","RecName: Full=Nitrite reductase; AltName: Full=Cytochrome cd1; AltName: Full=Cytochrome oxidase; AltName: Full=Hydroxylamine reductase; Flags: Precursor",45.443689,57.142167,70.638664,7.418866,6.695721,5.476444,3.67063,6.355584,7.235662,"Nitrogen metabolism","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase"
"g_29765",0,0,"E1V8I1.1","RecName: Full=Glutamate synthase",4.730763,4.022674,6.220527,0.469284,0.37275,0.136435,0.116092,0.235834,0.212998,"Nitrogen metabolism","K00265","gltB","glutamate synthase (NADPH) large chain"
"g_30021",1,0,"Q50925.2","RecName: Full=Hydroxylamine oxidoreductase; Short=HAO; Flags: Precursor",17.110301,34.662166,23.168108,1.552098,3.139232,0.847619,1.286701,1.868003,0.84506,"Nitrogen metabolism","K10535","hao","hydroxylamine dehydrogenase"
"g_32079",0,1,"P98008.2","RecName: Full=Nitric oxide reductase subunit B; AltName: Full=NOR large subunit; AltName: Full=Nitric oxide reductase cytochrome b subunit",10.255148,14.786054,14.822912,2.660342,2.704218,3.050661,2.583926,2.939639,3.08065,"Nitrogen metabolism","K04561","norB","nitric oxide reductase subunit B"
"g_32124",0,1,"Q9RA45.2","RecName: Full=Probable nitrate/nitrite antiporter NarK2",79.091074,105.894238,158.361455,0.247979,0.579327,1.864011,0.578689,0.236107,0.384419,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter"
"g_32488",1,1,"Q51700.1","RecName: Full=Nitrite reductase; AltName: Full=Cytochrome cd1; AltName: Full=Cytochrome oxidase; AltName: Full=Hydroxylamine reductase; Flags: Precursor",17.469587,12.54564,9.101235,0.64367,1.809438,4.237835,1.367388,1.779067,2.071737,"Nitrogen metabolism","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase"
"g_32633",0,1,"P10903.2","RecName: Full=Nitrate/nitrite transporter NarK; AltName: Full=Nitrite extrusion protein 1; AltName: Full=Nitrite facilitator 1",30.999151,12.144492,10.03821,0.182584,0.05413,0.078391,0.117146,0.035116,0,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter"
"g_32918",0,0,"Q12723.1","RecName: Full=Nitronate monooxygenase; AltName: Full=2-nitropropane dioxygenase; Short=2-NPD; AltName: Full=Nitroalkane oxidase",48.740886,25.143214,28.207646,0.122096,0.137172,0.013189,0.209059,0,0,"Nitrogen metabolism","K00459","ncd2, npd","nitronate monooxygenase"
"g_32927",0,0,"Q59746.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",2.705934,3.46096,3.276039,0.415368,0.130514,0.865236,0.32566,0.190032,0.161176,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
"g_33366",0,0,"P42737.3","RecName: Full=Beta carbonic anhydrase 2, chloroplastic; Short=AtbCA2; Short=AtbetaCA2; AltName: Full=Beta carbonate dehydratase 2; Flags: Precursor",6.572235,8.201925,6.338096,282.277643,225.862446,325.012267,209.714787,217.14792,239.787541,"Nitrogen metabolism","K01673","cynT, can","carbonic anhydrase"
"g_33896",0,0,"P07262.2","RecName: Full=NADP-specific glutamate dehydrogenase 1; Short=NADP-GDH 1; AltName: Full=NADP-dependent glutamate dehydrogenase 1",56.85688,23.622718,29.338313,0.064514,0.218218,0.371092,0.186681,0.060608,0.052801,"Nitrogen metabolism","K00262","E1.4.1.4, gdhA","glutamate dehydrogenase (NADP+)"
"g_34162",0,0,"P13982.1","RecName: Full=Carbamate kinase",14.94157,3.216734,3.053567,0.447121,0.126525,0.070736,2.294703,2.237084,0.051801,"Nitrogen metabolism","K00926","arcC","carbamate kinase"
"g_34245",0,0,"P72181.2","RecName: Full=Nitrite reductase; AltName: Full=Cytochrome cd1; AltName: Full=Cytochrome oxidase; AltName: Full=Hydroxylamine reductase; Flags: Precursor",1.55933,4.139673,2.660165,0.217785,0.512386,0.806717,0.6305,0.234759,0.114613,"Nitrogen metabolism","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase"
"g_34518",0,0,"Q75BT9.1","RecName: Full=Glutamine synthetase; Short=GS; AltName: Full=Glutamate--ammonia ligase",85.77793,145.785508,150.796933,0.513581,0.518597,1.041566,0.398913,0.213388,0.160503,"Nitrogen metabolism","K01915","glnA, GLUL","glutamine synthetase"
"g_35060",0,1,"Q59647.1","RecName: Full=Nitric oxide reductase subunit B; AltName: Full=NOR large subunit; AltName: Full=Nitric oxide reductase cytochrome b subunit",2.470385,4.449308,4.129472,0.249897,0.571444,0.283788,0.156753,0.03909,0.056803,"Nitrogen metabolism","K04561","norB","nitric oxide reductase subunit B"
"g_35204",0,0,"P54386.1","RecName: Full=NADP-specific glutamate dehydrogenase; Short=NADP-GDH",1.925856,2.069277,3.810835,0.225098,0.812062,0.666594,0.218647,0.907554,0.720481,"Nitrogen metabolism","K00262","E1.4.1.4, gdhA","glutamate dehydrogenase (NADP+)"
"g_35562",0,0,"P09152.4","RecName: Full=Respiratory nitrate reductase 1 alpha chain; AltName: Full=Nitrate reductase A subunit alpha; AltName: Full=Quinol-nitrate oxidoreductase subunit alpha",4.24,7.504727,8.133849,1.124699,1.420894,1.31703,1.573174,2.270327,1.682307,"Nitrogen metabolism","K00370","narG, narZ, nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit"
"g_36615",1,1,"Q01710.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",52.777157,117.165902,124.971551,10.971466,11.724382,10.401953,6.770826,7.91482,3.808251,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase"
